0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.417022004702574,0.7203244934421581,0.00011437481734488664,0.30233257263183977,0.14675589081711304,0.0923385947687978,0.1862602113776709,0.34556072704304774,0.39676747423066994,0.538816734003357,0.4191945144032948,0.6852195003967595,0.20445224973151743,0.8781174363909454,0.027387593197926163,0.6704675101784022,0.41730480236712697,0.5586898284457517,0.14038693859523377,0.1981014890848788
1.3643324668247574,1.5869742181525925,0.9367025297022011,1.2010236481331136,1.0911381345568723,1.0296286084613229,1.1307635404630163,1.2837195651626254,1.336653642860701,1.4452884631086382,1.3544944078371595,1.5464210355186248,1.1800020921014973,1.7076186635120427,1.027486740988388,1.5387307475291754,1.377498496707422,1.4135966624468645,1.0560809625015148,1.1256016167123657
2.2617669844385815,2.352925611232062,1.7571058651282438,1.9808117160161032,1.9550181323236548,1.8800646861769803,2.002541540194908,2.1611109707248564,2.208849097502289,2.2693479016673175,2.204439802358992,2.3120552342456335,2.0716345483420175,2.4284859462413966,1.9392421565002935,2.3092143078871024,2.25193305851762,2.1503550365540627,1.861244723579931,1.9750378950546925
3.1040829837490014,3.0110508908717346,2.4497711396542874,2.678058043259448,2.7580719234995614,2.6710510031338606,2.8109278865661,2.9842896314249425,3.007307705565313,3.0074822584966214,2.9576004837216345,3.0025844703262994,2.8680797898441837,3.0773050258740855,2.7554944141820856,3.016726057206561,3.0185878241839794,2.7855355094735987,2.5739011892933994,2.7852144677825508
3.873475020170251,3.525406802822449,3.0153258894121002,3.3413214885756486,3.536986878964351,3.423557256999421,3.5602805562028523,3.7491999929198494,3.718440761741125,3.6464136792545148,3.6118713896182832,3.635152969767329,3.5741526318315358,3.676390590661819,3.4835980451818944,3.6728826615291745,3.66187851120759,3.33051660748755,3.2340793651932596,3.593080395517475
4.504787580342723,3.840215218717469,3.4978592306895764,4.050279399091859,4.337729012046557,4.130348495566869,4.231958040596506,4.435081179158985,4.320997554007436,4.174758883983972,4.184638894006,4.2326393344071,4.206173411642886,4.233749135660253,4.13328591382659,4.2635970497062825,4.1727976622547445,3.8127320027878118,3.9059808481869913,4.418339292275158
4.851887718429632,3.9429612149666493,4.028579818990724,4.924422101601719,5.169022990609818,4.707092249071667,4.771845480758291,5.022632074444559,4.80680676410897,4.6051189636223375,4.719938531942402,4.8245547777683235,4.77390155355856,4.73815143495592,4.701833749084406,4.7604900456997035,4.566155911404134,4.30044259122539,4.661443010245756,5.2162765824219175
4.7419000058662135,3.9975913702489136,4.841505749405813,6.077827140440597,5.862700101989829,4.936962492087025,5.152199536497373,5.568745160536576,5.211166624986743,4.975822396950396,5.274723779328958,5.426697218194933,5.25117866499185,5.153083912852457,5.178490383610663,5.156570195560987,4.9131580039448615,4.89955690564764,5.519059270217188,5.786177776092998
4.25405798382097,4.414776258225069,6.225295315116175,7.375693250354802,5.811806238949119,4.62924829186342,5.596512342930707,6.283856410980762,5.548013910175186,5.286438603133184,5.889214387589442,6.012126309546035,5.553887878552096,5.439802187716459,5.593994150885882,5.5200608734981165,5.342899121082266,5.678926249166619,6.300658374996868,5.741597186627858
4.023272255674096,5.667435008845698,8.304823932390041,7.676123971394863,4.139958664554183,4.337399207581622,6.716883597336996,7.314519097510518,5.514364897379034,5.446693360956882,6.63234474785531,6.510444358243934,5.552641283881199,5.637976271329017,6.099764149687812,5.9982028004715815,5.934121396343571,6.477985430790989,6.488330498847556,4.898171252266904
4.842957873941361,8.089698304939477,9.726756087266875,4.421979540896784,1.9236791369588762,5.1709734889580385,9.168639764744489,7.786587971424174,4.223945405531357,5.626660221857835,7.826414580031693,6.737710790265894,5.087828045855029,5.969912845677022,7.002013822129743,6.651215663316575,6.415302722580374,6.700504847911015,5.66232516580031,4.011538063424989
