0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5507979025745755,0.7081478226181048,0.2909047389129443,0.510827605197663,0.8929469543476547,0.8962930889334381,0.12558531046383625,0.20724287813818676,0.05146720330082988,0.44080984365063647,0.029876210878566956,0.4568332243947111,0.6491440476147607,0.2784872826479753,0.6762549019801313,0.5908628174163508,0.023981882377165364,0.558854087990882,0.2592524469074654,0.41510119701006964
1.483553280918009,1.580603373389822,1.209563786691986,1.4290421649201859,1.810656792242485,1.7086451591481104,0.9782386072382753,1.0983129184239648,1.0201135427347492,1.3439827774505526,1.0112016447427943,1.3757112083019916,1.5592581733711843,1.2249002431406928,1.557608886433576,1.4585186670900865,0.962011125473472,1.4441126652302758,1.2225749586593364,1.3284750853254172
2.343284328381088,2.359131982052887,2.035106421416088,2.286831323770953,2.6651696623020373,2.385585644525758,1.6885208160950376,1.872672594903492,1.9347338169984851,2.165975389325606,1.9209477581573697,2.2279775782686753,2.3951438951502926,2.08772756951029,2.338816672399938,2.220033679227915,1.8027407947131762,2.2367271808479554,2.1218216611981715,2.1660606217221923
3.1106678815704534,3.0482747000117745,2.783414554065183,3.1004974726513286,3.423930161078865,2.9021490777467345,2.2716578967422603,2.595534859217513,2.82429224026921,2.9368186849572355,2.7494736736900873,3.0179613412757584,3.152786079174811,2.8550192066817877,3.0149665921517905,2.885807994893782,2.5643574968912666,2.974145171875753,2.9637871503422515,2.942725760600859
3.763007337548733,3.654874454145271,3.4848583991010846,3.8721300207775835,4.02871376697464,3.232382373953127,2.77976145847698,3.3494829352402897,3.727966283246209,3.657320491916915,3.4730447040559906,3.739775222446819,3.8264770208346075,3.5082137196652967,3.5847344410239104,3.4789112753216287,3.2807797807483006,3.6935344367979868,3.753773098733418,3.650096287083354
4.28495753868522,4.210061756216359,4.178485601713993,4.562767026318258,4.388577973979001,3.39781738759845,3.324874238891136,4.239240959806851,4.660371978510399,4.255838984363157,4.045496853315924,4.391227384449772,4.416099602736003,4.030157375221869,4.063634501268269,4.049132788205579,4.002821468207935,4.41902548575419,4.470876482387701,4.244303839136165
4.710932916472528,4.787525687693307,4.873985441002294,5.050283962257432,4.427084638738407,3.539369270778787,4.078408576460235,5.369334493031172,5.508617351471754,4.539339797415979,4.442714840708498,5.02628233602306,4.936202229676684,4.407893325343313,4.497960455500372,4.681054218280691,4.781248947527083,5.122750586407081,5.0322228170056365,4.664949056287077
5.180587993871491,5.46373161152309,5.454944954850103,5.12900362037485,4.233906916814113,3.9449207004968843,5.249400602331057,6.7059283443768,5.820511759631202,4.280206626682719,4.8265176506963625,5.815025133149932,5.367647176485669,4.609111246789024,4.981462175029046,5.493287607256363,5.607200844591274,5.6449400833567385,5.300188889371362,4.936055918347635
5.894067350212017,6.139218329618385,5.569821720916322,4.7259893608496935,4.227214190893285,4.97335556725999,6.991299075841594,7.58389683048554,4.758077539904604,3.760621488070969,5.664838833343629,6.940972056643024,5.4515195824540035,4.580749491625075,5.709143267112847,6.610870480144326,6.2393561000886475,5.638618747854097,5.279497050652757,5.324188479361306
6.795562554517027,6.208766478647077,4.878443204968931,4.356597277440748,5.029786703526509,6.952747352422324,8.6747841259055,6.0359023482428125,2.489656538841819,4.084534589360381,7.509878132327813,7.989136115874679,4.451616165441746,4.509551031581055,7.069891619702311,7.932983632469175,5.87132542504586,4.904271833623275,5.500802579084617,6.303233692430414
